"zip","name","emp_nf","emp","qp1_nf","qp1","ap_nf","ap","est","city","stabbr","cty_name"
"01747","HOPEDALE, MA","H",2392,"H",37908,"H",164864,168,"HOPEDALE","MA","WORCESTER"
"01748","HOPKINTON, MA","H",13936,"J",512646,"J",1938687,477,"HOPKINTON","MA","MIDDLESEX"
"01749","HUDSON, MA","G",8765,"H",113673,"H",490428,594,"HUDSON","MA","MIDDLESEX"
"01752","MARLBOROUGH, MA","G",38919,"G",1320795,"G",4383686,1543,"MARLBOROUGH","MA","MIDDLESEX"
"01754","MAYNARD, MA","G",2912,"G",80216,"G",316950,271,"MAYNARD","MA","MIDDLESEX"
"01756","MENDON, MA","G",1554,"G",16966,"G",76958,176,"MENDON","MA","WORCESTER"
"01757","MILFORD, MA","G",17154,"H",320875,"G",1231973,952,"MILFORD","MA","WORCESTER"
"01760","NATICK, MA","G",20914,"H",462183,"H",1870256,1309,"NATICK","MA","MIDDLESEX"
"01770","SHERBORN, MA","G",490,"G",6320,"G",27290,116,"SHERBORN","MA","MIDDLESEX"
"01772","SOUTHBOROUGH, MA","H",9300,"H",206011,"H",905627,355,"SOUTHBOROUGH","MA","WORCESTER"
"01773","LINCOLN, MA","G",2040,"G",30939,"G",138555,140,"LINCOLN","MA","MIDDLESEX"
"01775","STOW, MA","G",1064,"H",15043,"H",66002,147,"STOW","MA","MIDDLESEX"
"01776","SUDBURY, MA","G",5545,"H",86158,"G",374527,545,"SUDBURY","MA","MIDDLESEX"
"01778","WAYLAND, MA","G",3343,"G",47558,"G",226739,355,"WAYLAND","MA","MIDDLESEX"
"01784","WOODVILLE, MA","J",35,"J",563,"J",2590,3,"WOODVILLE","MA","MIDDLESEX"
"01801","WOBURN, MA","G",44837,"G",988639,"G",3831905,2176,"WOBURN","MA","MIDDLESEX"
"01803","BURLINGTON, MA","G",38863,"G",1266618,"G",5060600,1450,"BURLINGTON","MA","MIDDLESEX"
"01805","BURLINGTON, MA","J",4977,"J",84280,"J",346201,11,"BURLINGTON","MA","MIDDLESEX"
"01810","ANDOVER, MA","G",34934,"G",938684,"G",3487507,1029,"ANDOVER","MA","ESSEX"
"01821","BILLERICA, MA","G",14966,"G",394822,"G",1475394,717,"BILLERICA","MA","MIDDLESEX"
"01824","CHELMSFORD, MA","G",20234,"G",332904,"G",1436721,846,"CHELMSFORD","MA","MIDDLESEX"
"01826","DRACUT, MA","G",5488,"G",60748,"G",281522,590,"DRACUT","MA","MIDDLESEX"
"01827","DUNSTABLE, MA","G",216,"G",2003,"G",11096,51,"DUNSTABLE","MA","MIDDLESEX"
"01830","HAVERHILL, MA","G",7218,"H",88758,"G",384927,517,"HAVERHILL","MA","ESSEX"
"01831","HAVERHILL, MA","G",122,"H",3096,"H",9226,6,"HAVERHILL","MA","ESSEX"
"01832","HAVERHILL, MA","G",4668,"G",57413,"G",240891,353,"HAVERHILL","MA","ESSEX"
"01833","GEORGETOWN, MA","G",1928,"G",23884,"G",115107,198,"GEORGETOWN","MA","ESSEX"
"01834","GROVELAND, MA","H",898,"H",16088,"H",71818,128,"GROVELAND","MA","ESSEX"
"01835","HAVERHILL, MA","G",5348,"G",72150,"G",315448,278,"HAVERHILL","MA","ESSEX"
"01840","LAWRENCE, MA","G",4902,"G",53899,"G",247818,347,"LAWRENCE","MA","ESSEX"
"01841","LAWRENCE, MA","H",5876,"H",77136,"H",335229,527,"LAWRENCE","MA","ESSEX"
"01842","LAWRENCE, MA","H",207,"H",3198,"H",14280,21,"LAWRENCE","MA","ESSEX"
"01843","LAWRENCE, MA","G",11686,"G",175072,"G",714347,548,"LAWRENCE","MA","ESSEX"
"01844","METHUEN, MA","G",15800,"G",210170,"G",861495,1028,"METHUEN","MA","ESSEX"
"01845","NORTH ANDOVER, MA","G",15714,"G",252446,"G",990703,933,"NORTH ANDOVER","MA","ESSEX"
"01850","LOWELL, MA","G",1304,"G",10586,"G",44241,125,"LOWELL","MA","MIDDLESEX"
"01851","LOWELL, MA","G",12065,"G",365637,"G",1468045,478,"LOWELL","MA","MIDDLESEX"
"01852","LOWELL, MA","G",9573,"H",123323,"H",500912,760,"LOWELL","MA","MIDDLESEX"
"01853","LOWELL, MA","H",267,"G",4608,"H",25989,18,"LOWELL","MA","MIDDLESEX"
"01854","LOWELL, MA","G",7382,"G",113361,"G",477485,298,"LOWELL","MA","MIDDLESEX"
"01860","MERRIMAC, MA","G",731,"G",6980,"G",31889,103,"MERRIMAC","MA","ESSEX"
"01862","NORTH BILLERICA, MA","G",11038,"G",303894,"G",1035960,413,"NORTH BILLERICA","MA","MIDDLESEX"
"01863","NORTH CHELMSFORD, MA","G",3003,"G",52843,"G",230102,232,"NORTH CHELMSFORD","MA","MIDDLESEX"
"01864","NORTH READING, MA","H",6741,"H",210185,"H",692701,517,"NORTH READING","MA","MIDDLESEX"
"01865","NUTTING LAKE, MA","J",4,"G",58,"H",340,3,"NUTTING LAKE","MA","MIDDLESEX"
"01866","PINEHURST, MA","H",20,"G",203,"G",852,5,"PINEHURST","MA","MIDDLESEX"
"01867","READING, MA","G",6510,"G",75462,"G",335590,549,"READING","MA","MIDDLESEX"
"01876","TEWKSBURY, MA","G",15551,"G",246137,"G",980010,702,"TEWKSBURY","MA","MIDDLESEX"
"01879","TYNGSBORO, MA","G",3837,"G",47909,"G",215292,329,"TYNGSBORO","MA","MIDDLESEX"
"01880","WAKEFIELD, MA","G",14891,"G",304534,"G",1232908,913,"WAKEFIELD","MA","MIDDLESEX"
"01885","WEST BOXFORD, MA","H",27,"H",151,"H",988,7,"WEST BOXFORD","MA","ESSEX"
"01886","WESTFORD, MA","G",9802,"G",249848,"G",1030101,650,"WESTFORD","MA","MIDDLESEX"
"01887","WILMINGTON, MA","G",24808,"H",553200,"G",2190705,879,"WILMINGTON","MA","MIDDLESEX"
"01888","WOBURN, MA","H",389,"G",14332,"G",72549,14,"WOBURN","MA","MIDDLESEX"
"01890","WINCHESTER, MA","G",6396,"G",104810,"G",469376,583,"WINCHESTER","MA","MIDDLESEX"
"01901","LYNN, MA","G",5172,"G",82805,"G",316099,319,"LYNN","MA","ESSEX"
"01902","LYNN, MA","G",3908,"G",43015,"G",191719,586,"LYNN","MA","ESSEX"
"01903","LYNN, MA","J",33,"H",296,"H",1665,9,"LYNN","MA","ESSEX"
"01904","LYNN, MA","G",3059,"G",26848,"G",119905,329,"LYNN","MA","ESSEX"
"01905","LYNN, MA","G",4781,"G",56546,"G",244974,468,"LYNN","MA","ESSEX"
"01906","SAUGUS, MA","G",9406,"G",90223,"G",387678,800,"SAUGUS","MA","ESSEX"
"01907","SWAMPSCOTT, MA","G",2795,"G",25419,"G",118143,335,"SWAMPSCOTT","MA","ESSEX"
"01908","NAHANT, MA","H",256,"G",3115,"G",16395,49,"NAHANT","MA","ESSEX"
"01910","LYNN, MA","J",2761,"J",78131,"J",326808,8,"LYNN","MA","ESSEX"
"01913","AMESBURY, MA","G",4196,"G",57267,"G",242071,456,"AMESBURY","MA","ESSEX"
"01915","BEVERLY, MA","G",21580,"G",372517,"G",1554252,1317,"BEVERLY","MA","ESSEX"
"01921","BOXFORD, MA","G",859,"G",11002,"G",50849,155,"BOXFORD","MA","ESSEX"
"01922","BYFIELD, MA","G",680,"G",10167,"G",42412,58,"BYFIELD","MA","ESSEX"
"01923","DANVERS, MA","G",24682,"H",387611,"H",1644072,1137,"DANVERS","MA","ESSEX"
"01929","ESSEX, MA","G",1186,"G",14143,"G",71549,158,"ESSEX","MA","ESSEX"
"01930","GLOUCESTER, MA","G",9290,"H",130895,"H",590530,892,"GLOUCESTER","MA","ESSEX"
"01931","GLOUCESTER, MA","G",72,"H",649,"H",3068,12,"GLOUCESTER","MA","ESSEX"
"01936","HAMILTON, MA","G",88,"G",797,"G",3539,14,"HAMILTON","MA","ESSEX"
"01937","HATHORNE, MA","J",40,"J",341,"J",1273,4,"HATHORNE","MA","ESSEX"
"01938","IPSWICH, MA","G",4765,"G",84123,"G",426093,368,"IPSWICH","MA","ESSEX"
"01940","LYNNFIELD, MA","G",5815,"H",87857,"H",350395,438,"LYNNFIELD","MA","ESSEX"
"01944","MANCHESTER, MA","G",1343,"G",24362,"G",82009,172,"MANCHESTER","MA","ESSEX"
"01945","MARBLEHEAD, MA","G",3911,"G",45050,"G",198014,588,"MARBLEHEAD","MA","ESSEX"
"01949","MIDDLETON, MA","G",4244,"G",65330,"G",291316,406,"MIDDLETON","MA","ESSEX"
"01950","NEWBURYPORT, MA","G",11079,"G",163312,"G",739459,777,"NEWBURYPORT","MA","ESSEX"
"01951","NEWBURY, MA","H",547,"H",5177,"G",25710,94,"NEWBURY","MA","ESSEX"
"01952","SALISBURY, MA","G",3005,"H",38247,"H",192976,299,"SALISBURY","MA","ESSEX"
"01960","PEABODY, MA","G",21605,"G",313155,"G",1353567,1505,"PEABODY","MA","ESSEX"
"01961","PEABODY, MA","G",352,"G",4537,"G",20877,10,"PEABODY","MA","ESSEX"
"01965","PRIDES CROSSING, MA","J",399,"J",57859,"J",110890,12,"PRIDES CROSSING","MA","ESSEX"
"01966","ROCKPORT, MA","H",583,"G",5116,"H",31072,167,"ROCKPORT","MA","ESSEX"
"01969","ROWLEY, MA","H",2948,"G",43850,"H",223954,222,"ROWLEY","MA","ESSEX"
"01970","SALEM, MA","H",15788,"H",240323,"H",1022799,1145,"SALEM","MA","ESSEX"
"01982","SOUTH HAMILTON, MA","G",909,"G",12376,"G",56249,134,"SOUTH HAMILTON","MA","ESSEX"
"01983","TOPSFIELD, MA","G",2066,"G",35684,"G",151703,220,"TOPSFIELD","MA","ESSEX"
"01984","WENHAM, MA","J",1401,"J",8786,"J",38768,82,"WENHAM","MA","ESSEX"
"01985","WEST NEWBURY, MA","H",281,"G",2565,"G",13066,78,"WEST NEWBURY","MA","ESSEX"
"02019","BELLINGHAM, MA","H",7448,"H",91963,"H",398131,459,"BELLINGHAM","MA","NORFOLK"
"02020","BRANT ROCK, MA","H",133,"H",700,"H",4092,13,"BRANT ROCK","MA","PLYMOUTH"
"02021","CANTON, MA","G",27454,"G",670922,"G",2574774,934,"CANTON","MA","NORFOLK"
"02025","COHASSET, MA","H",2492,"H",27310,"G",124345,286,"COHASSET","MA","NORFOLK"
"02026","DEDHAM, MA","G",15682,"G",249508,"G",979767,952,"DEDHAM","MA","NORFOLK"
"02027","DEDHAM, MA","J",217,"J",3240,"J",13772,12,"DEDHAM","MA","NORFOLK"
"02030","DOVER, MA","G",413,"G",6008,"G",32258,113,"DOVER","MA","NORFOLK"
"02032","EAST WALPOLE, MA","H",2084,"H",35757,"H",140200,119,"EAST WALPOLE","MA","NORFOLK"
"02035","FOXBORO, MA","G",13553,"H",315744,"H",1172798,674,"FOXBORO","MA","NORFOLK"
"02038","FRANKLIN, MA","G",15309,"G",225922,"G",953476,898,"FRANKLIN","MA","NORFOLK"
"02041","GREEN HARBOR, MA","J",33,"J",145,"J",784,6,"GREEN HARBOR","MA","PLYMOUTH"
"02043","HINGHAM, MA","G",19982,"G",279513,"G",1130947,938,"HINGHAM","MA","PLYMOUTH"
"02045","HULL, MA","G",989,"G",8395,"G",42861,168,"HULL","MA","PLYMOUTH"
"02047","HUMAROCK, MA","J",51,"J",189,"H",952,4,"HUMAROCK","MA","PLYMOUTH"
"02048","MANSFIELD, MA","G",11280,"G",199291,"G",795856,647,"MANSFIELD","MA","BRISTOL"
"02050","MARSHFIELD, MA","G",4851,"G",57993,"G",269488,545,"MARSHFIELD","MA","PLYMOUTH"
"02051","MARSHFIELD HILLS, MA","G",41,"H",192,"G",1065,11,"MARSHFIELD HILLS","MA","PLYMOUTH"
"02052","MEDFIELD, MA","G",2502,"G",25444,"G",116486,323,"MEDFIELD","MA","NORFOLK"
"02053","MEDWAY, MA","G",3560,"G",44036,"G",190671,345,"MEDWAY","MA","NORFOLK"
"02054","MILLIS, MA","G",1475,"G",13899,"G",65707,204,"MILLIS","MA","NORFOLK"
"02056","NORFOLK, MA","G",2117,"G",28498,"G",129420,226,"NORFOLK","MA","NORFOLK"
"02059","NORTH MARSHFIELD, MA","J",5,"G",47,"G",190,3,"NORTH MARSHFIELD","MA","PLYMOUTH"
"02060","NORTH SCITUATE, MA","J",81,"J",947,"J",4618,6,"NORTH SCITUATE","MA","PLYMOUTH"
"02061","NORWELL, MA","G",12988,"H",234428,"H",933559,628,"NORWELL","MA","PLYMOUTH"
"02062","NORWOOD, MA","G",23558,"G",489929,"G",1822065,1243,"NORWOOD","MA","NORFOLK"
"02066","SCITUATE, MA","H",2981,"H",31734,"H",145348,392,"SCITUATE","MA","PLYMOUTH"
"02067","SHARON, MA","G",3088,"G",47655,"G",208199,378,"SHARON","MA","NORFOLK"
"02070","SHELDONVILLE, MA","G",24,"G",347,"G",1579,6,"SHELDONVILLE","MA","NORFOLK"
"02071","SOUTH WALPOLE, MA","G",163,"G",1759,"G",10126,20,"SOUTH WALPOLE","MA","NORFOLK"
"02072","STOUGHTON, MA","G",15369,"G",234630,"G",976685,940,"STOUGHTON","MA","NORFOLK"
"02081","WALPOLE, MA","G",8104,"G",118261,"G",488494,633,"WALPOLE","MA","NORFOLK"
"02090","WESTWOOD, MA","H",15108,"G",294831,"G",1119174,509,"WESTWOOD","MA","NORFOLK"
"02093","WRENTHAM, MA","G",5890,"G",54386,"G",236689,452,"WRENTHAM","MA","NORFOLK"
"02108","BOSTON, MA","G",21698,"G",713360,"G",2517292,1100,"BOSTON","MA","SUFFOLK"
"02109","BOSTON, MA","G",38423,"G",1870642,"G",6041684,1341,"BOSTON","MA","SUFFOLK"
"02110","BOSTON, MA","G",64547,"G",3399357,"G",11473488,1888,"BOSTON","MA","SUFFOLK"
"02111","BOSTON, MA","H",37118,"H",1511972,"H",5024625,931,"BOSTON","MA","SUFFOLK"
"02112","BOSTON, MA","H",25,"J",294,"J",1353,4,"BOSTON","MA","SUFFOLK"
"02113","BOSTON, MA","G",2468,"G",24030,"G",116355,179,"BOSTON","MA","SUFFOLK"
"02114","BOSTON, MA","H",46282,"H",1199023,"H",4976545,721,"BOSTON","MA","SUFFOLK"
"02115","BOSTON, MA","H",66017,"H",1244622,"H",5418433,701,"BOSTON","MA","SUFFOLK"
"02116","BOSTON, MA","G",75996,"G",3726678,"G",11769424,2030,"BOSTON","MA","SUFFOLK"
"02117","BOSTON, MA","H",1461,"J",196348,"J",396940,17,"BOSTON","MA","SUFFOLK"
"02118","BOSTON, MA","H",22323,"H",354992,"H",1587038,901,"BOSTON","MA","SUFFOLK"
"02119","ROXBURY, MA","G",8209,"H",149957,"H",698787,461,"ROXBURY","MA","SUFFOLK"
"02120","ROXBURY CROSSING, MA","H",4012,"H",56027,"H",233920,168,"ROXBURY CROSSING","MA","SUFFOLK"
"02121","DORCHESTER, MA","G",2097,"G",20977,"G",100919,256,"DORCHESTER","MA","SUFFOLK"
"02122","DORCHESTER, MA","G",7974,"G",111487,"G",478536,557,"DORCHESTER","MA","SUFFOLK"
"02123","BOSTON, MA","J",152,"J",2026,"J",8950,3,"BOSTON","MA","SUFFOLK"
"02124","DORCHESTER CENTER, MA","G",6239,"H",62670,"H",265887,594,"DORCHESTER CENTER","MA","SUFFOLK"
"02125","DORCHESTER, MA","G",10757,"G",225840,"G",797224,524,"DORCHESTER","MA","SUFFOLK"
"02126","MATTAPAN, MA","H",2027,"H",20542,"G",92623,244,"MATTAPAN","MA","SUFFOLK"
"02127","SOUTH BOSTON, MA","G",10396,"G",233354,"G",801090,718,"SOUTH BOSTON","MA","SUFFOLK"
"02128","EAST BOSTON, MA","G",22497,"G",332974,"G",1434417,850,"EAST BOSTON","MA","SUFFOLK"
"02129","CHARLESTOWN, MA","G",13503,"G",243339,"G",1127268,538,"CHARLESTOWN","MA","SUFFOLK"
"02130","JAMAICA PLAIN, MA","G",14023,"G",202813,"G",951158,713,"JAMAICA PLAIN","MA","SUFFOLK"
"02131","ROSLINDALE, MA","H",5643,"H",62189,"H",284385,447,"ROSLINDALE","MA","SUFFOLK"
"02132","WEST ROXBURY, MA","G",5198,"H",57662,"H",251332,490,"WEST ROXBURY","MA","SUFFOLK"
"02133","BOSTON, MA","J",40,"J",1932,"H",5854,11,"BOSTON","MA","SUFFOLK"
"02134","ALLSTON, MA","G",7748,"H",141430,"H",553736,520,"ALLSTON","MA","SUFFOLK"
"02135","BRIGHTON, MA","G",13140,"H",305015,"H",1157198,664,"BRIGHTON","MA","SUFFOLK"
"02136","HYDE PARK, MA","G",5316,"G",66893,"G",301391,472,"HYDE PARK","MA","SUFFOLK"
"02137","READVILLE, MA","J",48,"H",840,"H",3896,8,"READVILLE","MA","SUFFOLK"
"02138","CAMBRIDGE, MA","H",46699,"H",816127,"H",3568380,1087,"CAMBRIDGE","MA","MIDDLESEX"
"02139","CAMBRIDGE, MA","G",54937,"G",2096108,"G",7749216,1139,"CAMBRIDGE","MA","MIDDLESEX"
"02140","CAMBRIDGE, MA","G",8886,"G",275402,"G",1014480,539,"CAMBRIDGE","MA","MIDDLESEX"
"02141","CAMBRIDGE, MA","G",13740,"G",501169,"G",1832004,386,"CAMBRIDGE","MA","MIDDLESEX"
"02142","CAMBRIDGE, MA","G",31276,"G",2097486,"G",6997739,617,"CAMBRIDGE","MA","MIDDLESEX"
"02143","SOMERVILLE, MA","G",12143,"H",185410,"H",783713,660,"SOMERVILLE","MA","MIDDLESEX"
"02144","SOMERVILLE, MA","G",5238,"H",101259,"H",416090,435,"SOMERVILLE","MA","MIDDLESEX"
"02145","SOMERVILLE, MA","G",6261,"H",96328,"H",380760,436,"SOMERVILLE","MA","MIDDLESEX"
"02148","MALDEN, MA","G",12471,"G",160237,"G",681314,1041,"MALDEN","MA","MIDDLESEX"
"02149","EVERETT, MA","G",13692,"G",185426,"G",786904,872,"EVERETT","MA","MIDDLESEX"
"02150","CHELSEA, MA","G",12518,"G",136763,"G",626699,753,"CHELSEA","MA","SUFFOLK"
"02151","REVERE, MA","G",8114,"G",74333,"G",340485,885,"REVERE","MA","SUFFOLK"
"02152","WINTHROP, MA","H",1843,"G",17214,"G",81246,287,"WINTHROP","MA","SUFFOLK"
"02153","MEDFORD, MA","H",142,"H",936,"H",3695,4,"MEDFORD","MA","MIDDLESEX"
"02155","MEDFORD, MA","G",19315,"G",313327,"G",1314983,1171,"MEDFORD","MA","MIDDLESEX"
"02163","BOSTON, MA","G",496,"G",10284,"H",47481,35,"BOSTON","MA","SUFFOLK"
"02169","QUINCY, MA","G",22042,"G",415104,"G",1634533,1542,"QUINCY","MA","NORFOLK"
"02170","QUINCY, MA","G",1854,"G",19423,"G",90969,250,"QUINCY","MA","NORFOLK"
"02171","QUINCY, MA","H",14840,"H",396948,"H",1461831,407,"QUINCY","MA","NORFOLK"
"02176","MELROSE, MA","G",5130,"G",55654,"G",281800,517,"MELROSE","MA","MIDDLESEX"
"02180","STONEHAM, MA","G",7667,"G",97949,"G",444212,620,"STONEHAM","MA","MIDDLESEX"
"02184","BRAINTREE, MA","G",26705,"G",459356,"G",1867151,1548,"BRAINTREE","MA","NORFOLK"
"02185","BRAINTREE, MA","G",95,"G",1230,"H",5953,9,"BRAINTREE","MA","NORFOLK"
"02186","MILTON, MA","G",5346,"G",65163,"G",289452,486,"MILTON","MA","NORFOLK"
"02187","MILTON VILLAGE, MA","H",27,"G",398,"G",2424,5,"MILTON VILLAGE","MA","NORFOLK"
"02188","WEYMOUTH, MA","G",3673,"G",38588,"G",169717,290,"WEYMOUTH","MA","NORFOLK"
"02189","EAST WEYMOUTH, MA","H",7777,"H",115700,"G",490900,415,"EAST WEYMOUTH","MA","NORFOLK"
"02190","SOUTH WEYMOUTH, MA","H",8538,"H",133605,"H",563747,421,"SOUTH WEYMOUTH","MA","NORFOLK"
"02191","NORTH WEYMOUTH, MA","G",1128,"G",11523,"G",50697,153,"NORTH WEYMOUTH","MA","NORFOLK"
"02196","BOSTON, MA","G",16,"H",388,"H",1889,6,"BOSTON","MA","SUFFOLK"
"02199","BOSTON, MA","H",21444,"H",1241579,"H",3886051,287,"BOSTON","MA","SUFFOLK"
"02201","BOSTON, MA","J",18,"J",177,"J",1180,3,"BOSTON","MA","SUFFOLK"
"02203","BOSTON, MA","H",35,"G",365,"G",1528,6,"BOSTON","MA","SUFFOLK"
"02205","BOSTON, MA","H",130,"H",3542,"H",14381,20,"BOSTON","MA","SUFFOLK"
"02210","BOSTON, MA","G",62008,"G",3478588,"H",10951651,1089,"BOSTON","MA","SUFFOLK"
"02212","BOSTON, MA","J",23,"J",312,"J",1343,3,"BOSTON","MA","SUFFOLK"
"02215","BOSTON, MA","H",55170,"G",1179880,"G",5081751,543,"BOSTON","MA","SUFFOLK"
"02222","BOSTON, MA","J",33,"G",327,"G",1525,7,"BOSTON","MA","SUFFOLK"
"02238","CAMBRIDGE, MA","J",2014,"J",36858,"J",149632,17,"CAMBRIDGE","MA","MIDDLESEX"
"02269","QUINCY, MA","H",1229,"H",47719,"H",130826,14,"QUINCY","MA","NORFOLK"
"02301","BROCKTON, MA","G",24635,"G",314857,"G",1331581,1486,"BROCKTON","MA","PLYMOUTH"
"02302","BROCKTON, MA","G",6925,"G",109217,"G",468192,448,"BROCKTON","MA","PLYMOUTH"
"02303","BROCKTON, MA","J",459,"J",6996,"J",53431,8,"BROCKTON","MA","PLYMOUTH"
"02322","AVON, MA","G",5281,"G",75069,"G",313560,234,"AVON","MA","NORFOLK"
"02324","BRIDGEWATER, MA","G",6029,"G",80514,"G",380853,515,"BRIDGEWATER","MA","PLYMOUTH"
"02327","BRYANTVILLE, MA","G",17,"G",115,"G",553,5,"BRYANTVILLE","MA","PLYMOUTH"
"02330","CARVER, MA","G",1568,"G",16903,"G",76753,220,"CARVER","MA","PLYMOUTH"
"02331","DUXBURY, MA","G",153,"G",1563,"G",7247,29,"DUXBURY","MA","PLYMOUTH"
"02332","DUXBURY, MA","G",2538,"G",28547,"G",134321,350,"DUXBURY","MA","PLYMOUTH"
"02333","EAST BRIDGEWATER, MA","G",2334,"G",21111,"G",107041,276,"EAST BRIDGEWATER","MA","PLYMOUTH"
"02334","EASTON, MA","G",196,"G",2006,"G",7570,20,"EASTON","MA","BRISTOL"
"02338","HALIFAX, MA","G",945,"G",9611,"G",41815,116,"HALIFAX","MA","PLYMOUTH"
"02339","HANOVER, MA","G",8014,"G",100968,"G",435451,646,"HANOVER","MA","PLYMOUTH"
"02341","HANSON, MA","H",1560,"G",15790,"G",72246,211,"HANSON","MA","PLYMOUTH"
"02343","HOLBROOK, MA","G",2708,"G",39279,"G",164628,264,"HOLBROOK","MA","NORFOLK"
"02345","MANOMET, MA","G",306,"H",2393,"H",9003,15,"MANOMET","MA","PLYMOUTH"
"02346","MIDDLEBORO, MA","G",6956,"G",74934,"G",345388,588,"MIDDLEBORO","MA","PLYMOUTH"
"02347","LAKEVILLE, MA","G",2974,"H",54033,"H",242240,314,"LAKEVILLE","MA","PLYMOUTH"
"02351","ABINGTON, MA","G",4278,"G",45004,"G",195773,355,"ABINGTON","MA","PLYMOUTH"
"02355","NORTH CARVER, MA","J",5,"G",41,"H",187,3,"NORTH CARVER","MA","PLYMOUTH"
"02356","NORTH EASTON, MA","G",2897,"G",30842,"G",129204,287,"NORTH EASTON","MA","BRISTOL"
"02357","NORTH EASTON, MA","J",1239,"J",9961,"J",45007,6,"NORTH EASTON","MA","BRISTOL"
"02358","NORTH PEMBROKE, MA","H",50,"G",495,"G",2829,6,"NORTH PEMBROKE","MA","PLYMOUTH"
"02359","PEMBROKE, MA","G",6353,"G",78037,"G",367055,544,"PEMBROKE","MA","PLYMOUTH"
"02360","PLYMOUTH, MA","G",23958,"G",296897,"G",1300373,1723,"PLYMOUTH","MA","PLYMOUTH"
"02361","PLYMOUTH, MA","H",25,"G",276,"H",2132,7,"PLYMOUTH","MA","PLYMOUTH"
"02362","PLYMOUTH, MA","J",59,"G",275,"H",1731,10,"PLYMOUTH","MA","PLYMOUTH"
"02364","KINGSTON, MA","G",4857,"G",53949,"G",246812,396,"KINGSTON","MA","PLYMOUTH"
"02366","SOUTH CARVER, MA","G",5,"J",31,"G",230,3,"SOUTH CARVER","MA","PLYMOUTH"
"02367","PLYMPTON, MA","J",1418,"J",23148,"J",113729,70,"PLYMPTON","MA","PLYMOUTH"
"02368","RANDOLPH, MA","H",7927,"H",113715,"H",470589,666,"RANDOLPH","MA","NORFOLK"
"02370","ROCKLAND, MA","G",7131,"G",187214,"G",672344,511,"ROCKLAND","MA","PLYMOUTH"
"02375","SOUTH EASTON, MA","G",5332,"G",72444,"G",319687,432,"SOUTH EASTON","MA","BRISTOL"
"02379","WEST BRIDGEWATER, MA","G",7380,"G",104595,"G",436587,379,"WEST BRIDGEWATER","MA","PLYMOUTH"
"02382","WHITMAN, MA","G",2190,"G",19357,"G",96732,267,"WHITMAN","MA","PLYMOUTH"
"02420","LEXINGTON, MA","G",4333,"G",60010,"G",267443,498,"LEXINGTON","MA","MIDDLESEX"
"02421","LEXINGTON, MA","G",18061,"G",599045,"G",2890732,555,"LEXINGTON","MA","MIDDLESEX"
"02445","BROOKLINE, MA","G",4666,"G",59619,"G",267259,471,"BROOKLINE","MA","NORFOLK"
"02446","BROOKLINE, MA","G",6404,"G",79898,"G",323164,703,"BROOKLINE","MA","NORFOLK"
"02451","WALTHAM, MA","G",56810,"G",1957951,"G",7255828,1234,"WALTHAM","MA","MIDDLESEX"
"02452","WALTHAM, MA","G",8244,"G",140368,"G",591264,432,"WALTHAM","MA","MIDDLESEX"
"02453","WALTHAM, MA","G",20906,"H",428496,"G",1735379,851,"WALTHAM","MA","MIDDLESEX"
"02454","WALTHAM, MA","H",701,"H",17516,"H",72314,36,"WALTHAM","MA","MIDDLESEX"
"02455","NORTH WALTHAM, MA","H",47,"H",1199,"H",5275,6,"NORTH WALTHAM","MA","MIDDLESEX"
"02457","BABSON PARK, MA","J",1930,"J",25251,"J",114376,19,"BABSON PARK","MA","NORFOLK"
"02458","NEWTON, MA","G",8659,"H",244840,"G",929952,522,"NEWTON","MA","MIDDLESEX"
"02459","NEWTON CENTER, MA","G",9683,"G",259365,"G",1020727,695,"NEWTON CENTER","MA","MIDDLESEX"
"02460","NEWTONVILLE, MA","G",2245,"G",28349,"G",125040,258,"NEWTONVILLE","MA","MIDDLESEX"
"02461","NEWTON HIGHLANDS, MA","G",2672,"G",44973,"G",190282,255,"NEWTON HIGHLANDS","MA","MIDDLESEX"
"02462","NEWTON LOWER FALLS, MA","H",5850,"H",141708,"H",596185,107,"NEWTON LOWER FALLS","MA","MIDDLESEX"
"02464","NEWTON UPPER FALLS, MA","H",3833,"G",49336,"G",213758,219,"NEWTON UPPER FALLS","MA","MIDDLESEX"
"02465","WEST NEWTON, MA","G",2756,"G",45317,"G",188706,322,"WEST NEWTON","MA","MIDDLESEX"
"02466","AUBURNDALE, MA","H",16158,"H",404396,"H",1583749,284,"AUBURNDALE","MA","MIDDLESEX"
"02467","CHESTNUT HILL, MA","H",14714,"H",188889,"H",835167,478,"CHESTNUT HILL","MA","MIDDLESEX"
"02468","WABAN, MA","G",407,"G",4851,"G",22705,93,"WABAN","MA","MIDDLESEX"
"02471","WATERTOWN, MA","J",817,"J",13011,"J",62603,15,"WATERTOWN","MA","MIDDLESEX"
"02472","WATERTOWN, MA","G",20955,"H",913047,"G",2499340,1048,"WATERTOWN","MA","MIDDLESEX"
"02474","ARLINGTON, MA","G",3765,"G",49125,"G",210305,457,"ARLINGTON","MA","MIDDLESEX"
"02475","ARLINGTON HEIGHTS, MA","J",55,"J",1606,"J",6109,3,"ARLINGTON HEIGHTS","MA","MIDDLESEX"
"02476","ARLINGTON, MA","G",3952,"G",61883,"G",256349,435,"ARLINGTON","MA","MIDDLESEX"
